PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY,AGE
203488,Mike Muscala,Thunder,Forward,208,109.0,USA,1991-07-01,8,44,432,15.5,6.2,3.2,0.9,0.3,0.5,,3500000,"years=+30, months=+9, days=+23"
1630174,Aaron Nesmith,Celtics,Guard,196,98.0,USA,1999-10-16,1,14,98,12.7,4.2,2.2,0.5,0.4,0.1,2022-04-23,3631200,"years=+22, months=+6, days=+8"
203526,Raul Neto,Wizards,Guard,188,82.0,Brazil,1992-05-19,6,47,387,16.2,6.0,1.6,2.2,0.7,0.1,,2089448,"years=+29, months=+11, days=+5"
1627777,Georges Niang,76ers,Forward,201,104.0,USA,1993-06-17,5,50,305,14.6,6.1,2.0,0.8,0.3,0.1,2022-04-23,3300000,"years=+28, months=+10, days=+7"
1630227,Daishen Nix,Rockets,Guard,193,103.0,USA,2002-02-13,0,,24,10.9,3.2,1.4,1.7,0.6,0.0,,923078,"years=+20, months=+2, days=+11"
1630192,Zeke Nnaji,Nuggets,Forward,206,109.0,USA,2001-01-09,1,22,83,13.2,4.9,2.6,0.3,0.3,0.2,2022-04-24,2498760,"years=+21, months=+3, days=+15"
203457,Nerlens Noel,Knicks,Center,211,100.0,USA,1994-04-10,7,6,450,22.4,7.3,6.2,1.1,1.3,1.5,,8800000,"years=+28, days=+14"
1629669,Jaylen Nowell,Timberwolves,Guard,193,91.0,USA,1999-07-09,2,43,119,15.8,8.1,1.9,1.8,0.4,0.2,2022-04-23,1782621,"years=+22, months=+9, days=+15"
1628373,Frank Ntilikina,Mavericks,Guard,193,91.0,France,1998-07-28,4,8,269,17.9,5.2,1.8,2.3,0.7,0.2,2022-04-23,1789256,"years=+23, months=+8, days=+27"
1629134,Kendrick Nunn,Lakers,Guard,188,86.0,USA,1995-08-03,2,,123,29.4,15.0,2.9,3.0,0.9,0.2,,5000000,"years=+26, months=+8, days=+21"
203994,Jusuf Nurkic,Trail Blazers,Center,211,132.0,Bosnia and Herzegovina,1994-08-23,7,16,411,23.9,12.2,8.5,2.2,0.9,1.2,,12000000,"years=+27, months=+8, days=+1"
1628021,David Nwaba,Rockets,Guard,196,99.0,USA,1993-01-14,5,,237,19.3,6.8,3.7,1.0,0.7,0.4,,4650000,"years=+29, months=+3, days=+10"
1629670,Jordan Nwora,Bucks,Forward,203,102.0,USA,1998-09-09,1,45,92,15.9,7.2,3.1,0.7,0.5,0.3,2022-04-24,1517981,"years=+23, months=+7, days=+15"
1626220,Royce O'Neale,Jazz,Forward,196,103.0,USA,1993-06-05,4,,370,25.7,6.2,4.8,2.1,0.8,0.4,2022-04-23,8800000,"years=+28, months=+10, days=+19"
1629643,Chuma Okeke,Magic,Forward,198,104.0,USA,1998-08-18,1,16,115,25.1,8.3,4.6,1.9,1.3,0.6,,3277080,"years=+23, months=+8, days=+6"
1629006,Josh Okogie,Timberwolves,Guard,193,97.0,Nigeria,1998-09-01,3,20,244,20.6,6.4,2.9,1.1,1.0,0.4,2022-04-23,4087904,"years=+23, months=+7, days=+23"
1630168,Onyeka Okongwu,Hawks,Forward,203,109.0,USA,2000-12-11,1,6,98,16.3,6.3,4.6,0.7,0.6,0.9,2022-04-24,6104280,"years=+21, months=+4, days=+13"
1630171,Isaac Okoro,Cavaliers,Forward,196,102.0,USA,2001-01-26,1,5,134,31.0,9.2,3.0,1.9,0.9,0.3,,6720720,"years=+21, months=+2, days=+29"
203506,Victor Oladipo,Heat,Guard,193,97.0,USA,1992-05-04,8,2,462,32.8,17.4,4.6,3.9,1.6,0.5,2022-04-24,2389641,"years=+29, months=+11, days=+20"
203482,Kelly Olynyk,Pistons,Forward,211,109.0,Canada,1991-04-19,8,13,610,22.0,10.1,5.1,2.0,0.8,0.5,,12195122,"years=+31, days=+5"
1626224,Cedi Osman,Cavaliers,Forward,201,104.0,Turkey,1995-04-08,4,31,327,24.5,10.0,3.2,2.1,0.7,0.1,,8133334,"years=+27, days=+16"
1629672,Eric Paschall,Jazz,Forward,198,116.0,USA,1996-11-04,2,41,158,19.5,9.8,3.2,1.4,0.3,0.2,2022-04-23,1782621,"years=+25, months=+5, days=+20"
101108,Chris Paul,Suns,Guard,183,79.0,USA,1985-05-06,16,4,1155,34.5,18.1,4.5,9.5,2.1,0.1,2022-04-24,30800000,"years=+36, months=+11, days=+18"
1626166,Cameron Payne,Suns,Guard,185,83.0,USA,1994-08-08,6,14,279,17.9,7.6,2.2,3.2,0.7,0.2,2022-04-24,6500000,"years=+27, months=+8, days=+16"
203901,Elfrid Payton,Suns,Guard,190,88.0,USA,1994-02-22,7,10,500,26.8,10.1,4.0,5.7,1.2,0.3,2022-04-24,2239544,"years=+28, months=+2, days=+2"
1627780,Gary Payton II,Warriors,Guard,190,88.0,USA,1992-12-01,5,,142,14.5,5.2,2.8,1.1,1.0,0.3,2022-04-24,1669178,"years=+29, months=+4, days=+23"
1630691,Jamorko Pickett,Pistons,Forward,206,93.0,USA,1997-12-24,0,,13,13.5,3.8,2.5,0.5,0.0,0.5,,462629,"years=+24, months=+4"
1629033,Theo Pinson,Mavericks,Guard,196,96.0,USA,1995-11-05,3,,87,8.7,2.9,1.3,1.1,0.3,0.1,2022-04-23,440710,"years=+26, months=+5, days=+19"
203486,Mason Plumlee,Hornets,Forward,211,115.0,USA,1990-03-05,8,22,661,22.3,8.3,6.6,2.4,0.8,0.9,,9248333,"years=+32, months=+1, days=+19"
1627751,Jakob Poeltl,Spurs,Center,216,111.0,Austria,1995-10-15,5,9,416,20.2,7.3,6.1,1.4,0.5,1.3,,8750000,"years=+26, months=+6, days=+9"
1630197,Aleksej Pokusevski,Thunder,Forward,213,86.0,Serbia,2001-12-26,1,17,106,21.9,7.8,5.0,2.2,0.6,0.8,,3113160,"years=+20, months=+3, days=+29"
1630582,Yves Pons,Grizzlies,Forward,196,93.0,France,1999-05-07,0,,12,5.9,1.1,1.0,0.1,0.1,0.3,2022-04-23,462629,"years=+22, months=+11, days=+17"
1629673,Jordan Poole,Warriors,Guard,193,88.0,USA,1999-06-19,2,28,184,24.7,13.7,2.6,2.9,0.7,0.2,2022-04-24,2161440,"years=+22, months=+10, days=+5"
1626171,Bobby Portis,Bucks,Forward,208,113.0,USA,1995-02-10,6,22,453,21.7,11.1,6.6,1.2,0.6,0.4,2022-04-24,4347600,"years=+27, months=+2, days=+14"
204001,Kristaps Porzingis,Wizards,Forward,221,109.0,Latvia,1995-08-02,5,4,337,30.8,18.9,7.9,1.6,0.7,1.9,,31650600,"years=+26, months=+8, days=+22"
203939,Dwight Powell,Mavericks,Forward,208,109.0,Canada,1991-07-20,7,45,511,19.0,7.7,4.6,1.0,0.6,0.5,2022-04-23,11080125,"years=+30, months=+9, days=+4"
1629619,Myles Powell,76ers,Guard,188,88.0,USA,1997-07-07,0,,11,4.7,1.2,0.5,0.3,0.1,0.0,2022-04-23,300443,"years=+24, months=+9, days=+17"
1626181,Norman Powell,Clippers,Guard,190,98.0,USA,1993-05-25,6,46,421,22.4,11.3,2.6,1.5,0.8,0.3,,15517242,"years=+28, months=+10, days=+30"
1627752,Taurean Prince,Timberwolves,Forward,198,99.0,USA,1994-03-22,5,12,370,24.2,10.5,3.9,1.7,0.8,0.4,2022-04-23,13000000,"years=+28, months=+1, days=+2"
1630202,Payton Pritchard,Celtics,Guard,185,88.0,USA,1998-01-28,1,26,137,16.6,6.9,2.1,1.9,0.5,0.1,2022-04-23,2137440,"years=+24, months=+2, days=+27"
1630243,Trevelin Queen,Rockets,Guard,198,86.0,USA,1997-02-25,0,,10,7.4,4.3,1.6,0.4,0.5,0.1,,303102,"years=+25, months=+1, days=+30"
1629674,Neemias Queta,Kings,Center,213,112.0,Portugal,1999-07-13,0,39,15,8.0,3.0,2.1,0.4,0.1,0.5,,462629,"years=+22, months=+9, days=+11"
1630193,Immanuel Quickley,Knicks,Guard,190,86.0,USA,1999-06-17,1,25,142,21.5,11.4,2.7,2.8,0.6,0.1,,2210640,"years=+22, months=+10, days=+7"
203944,Julius Randle,Knicks,Forward,203,113.0,USA,1994-11-29,7,7,518,31.2,17.7,9.3,3.6,0.7,0.5,,21780000,"years=+27, months=+4, days=+26"
1630559,Austin Reaves,Lakers,Guard,196,89.0,USA,1998-05-29,0,,61,23.2,7.3,3.2,1.8,0.5,0.3,,925258,"years=+23, months=+10, days=+26"
1629629,Cam Reddish,Knicks,Forward,203,98.0,USA,1999-09-01,2,10,133,24.9,10.5,3.2,1.3,1.1,0.4,,4670160,"years=+22, months=+7, days=+23"
1628432,Davon Reed,Nuggets,Guard,196,93.0,USA,1995-06-11,2,32,79,12.1,3.6,1.9,0.9,0.4,0.1,2022-04-24,532398,"years=+26, months=+10, days=+13"
1630194,Paul Reed,76ers,Forward,206,95.0,USA,1999-06-14,1,58,64,7.5,3.2,2.4,0.4,0.7,0.4,2022-04-23,1517981,"years=+22, months=+10, days=+10"
1629675,Naz Reid,Timberwolves,Center,206,120.0,USA,1999-08-26,2,,177,17.3,9.5,4.2,1.0,0.5,1.0,2022-04-23,1782621,"years=+22, months=+7, days=+29"
1630208,Nick Richards,Hornets,Center,213,111.0,Jamaica,1997-11-29,1,42,68,6.3,2.4,1.4,0.2,0.1,0.3,,1517981,"years=+24, months=+4, days=+26"
1626196,Josh Richardson,Spurs,Guard,196,91.0,USA,1993-09-15,6,40,438,29.8,12.0,3.1,2.7,1.1,0.6,,11615328,"years=+28, months=+7, days=+9"
203085,Austin Rivers,Nuggets,Guard,193,91.0,USA,1992-08-01,9,10,655,24.2,8.8,2.1,2.2,0.7,0.2,2022-04-24,2401537,"years=+29, months=+8, days=+23"
1629130,Duncan Robinson,Heat,Forward,201,98.0,USA,1994-04-22,3,,239,27.7,11.9,2.9,1.5,0.5,0.2,2022-04-24,15650000,"years=+28, days=+2"
1629011,Mitchell Robinson,Knicks,Center,213,109.0,USA,1998-04-01,3,36,230,23.8,8.4,7.5,0.6,0.9,2.0,,1802057,"years=+24, days=+23"
1630526,Jeremiah Robinson-Earl,Thunder,Forward,203,110.0,USA,2000-11-03,0,32,49,22.2,7.5,5.6,1.0,0.6,0.3,,2000000,"years=+21, months=+5, days=+21"
1629676,Isaiah Roby,Thunder,Forward,203,104.0,USA,1998-02-03,2,45,109,21.9,9.1,5.1,1.6,0.8,0.7,,1782621,"years=+24, months=+2, days=+21"
200765,Rajon Rondo,Cavaliers,Guard,185,82.0,USA,1986-02-22,15,21,957,29.9,9.8,4.5,7.9,1.6,0.1,,7500000,"years=+36, months=+2, days=+2"
201565,Derrick Rose,Knicks,Guard,188,91.0,USA,1988-10-04,12,1,672,31.7,18.2,3.3,5.4,0.8,0.3,,13445120,"years=+33, months=+6, days=+20"
203082,Terrence Ross,Magic,Guard,198,93.0,USA,1991-02-05,9,8,670,24.8,11.2,2.8,1.3,0.8,0.3,,12500000,"years=+31, months=+2, days=+19"
1626179,Terry Rozier,Hornets,Guard,185,86.0,USA,1994-03-17,6,16,477,26.1,12.7,3.9,3.2,0.9,0.2,,17905263,"years=+28, months=+1, days=+7"
201937,Ricky Rubio,Pacers,Guard,188,86.0,Spain,1990-10-21,10,5,665,30.3,11.1,4.2,7.6,1.8,0.1,,17800000,"years=+31, months=+6, days=+3"
1626156,D'Angelo Russell,Timberwolves,Guard,193,88.0,USA,1996-02-23,6,2,424,29.4,17.7,3.5,5.6,1.1,0.3,2022-04-23,30013500,"years=+26, months=+2, days=+1"
1630346,Matt Ryan,Celtics,Forward,201,98.0,USA,1997-04-17,0,,1,5.0,3.0,0.0,0.0,1.0,0.0,2022-04-23,111669,"years=+25, days=+7"
1627734,Domantas Sabonis,Kings,Forward,211,109.0,Lithuania,1996-05-03,5,11,415,28.4,14.4,9.2,3.6,0.7,0.4,,18500000,"years=+25, months=+11, days=+21"
203967,Dario Saric,Suns,Forward,208,102.0,Croatia,1994-04-08,5,12,356,25.2,11.7,5.9,2.0,0.6,0.2,2022-04-24,8510000,"years=+28, days=+16"
203107,Tomas Satoransky,Wizards,Guard,201,95.0,Czech Republic,1991-10-30,5,32,388,22.2,6.9,2.9,4.1,0.8,0.2,,10000000,"years=+30, months=+5, days=+25"
1630648,Jordan Schakel,Wizards,Guard,198,91.0,USA,1998-06-13,0,,4,7.5,1.3,2.0,0.0,0.3,0.0,,53176,"years=+23, months=+10, days=+11"
1629678,Admiral Schofield,Magic,Forward,196,109.0,United Kingdom,1997-03-30,1,42,71,11.8,3.5,1.9,0.6,0.2,0.1,,723741,"years=+25, days=+25"
1630206,Jay Scrubb,Clippers,Guard,196,100.0,USA,2000-09-01,1,55,22,9.4,3.8,1.4,0.4,0.4,0.1,,462629,"years=+21, months=+7, days=+23"
1630578,Alperen Sengun,Rockets,Center,208,110.0,Turkey,2002-07-25,0,16,72,20.7,9.6,5.5,2.6,0.8,0.9,,3214680,"years=+19, months=+8, days=+30"
1629012,Collin Sexton,Cavaliers,Guard,185,86.0,USA,1999-01-04,3,8,218,32.9,20.0,3.0,3.3,0.8,0.1,,6349671,"years=+23, months=+3, days=+20"
1629013,Landry Shamet,Suns,Guard,193,86.0,USA,1997-03-13,3,26,262,23.3,9.0,1.8,1.6,0.4,0.1,2022-04-24,3768342,"years=+25, months=+1, days=+11"
1630549,Day'Ron Sharpe,Nets,Forward,206,120.0,USA,2001-11-06,0,29,32,12.2,6.2,5.0,0.5,0.3,0.5,2022-04-23,2009160,"years=+20, months=+5, days=+18"
1627783,Pascal Siakam,Raptors,Forward,203,104.0,Cameroon,1994-04-02,5,27,400,29.5,15.7,6.3,3.1,0.9,0.7,2022-04-23,33003936,"years=+28, days=+22"
1627732,Ben Simmons,Nets,Guard,211,109.0,Australia,1996-07-20,4,1,275,33.9,15.9,8.1,7.7,1.7,0.7,2022-04-23,33003936,"years=+25, months=+9, days=+4"
1630250,Marko Simonovic,Bulls,Center,211,100.0,Montenegro,1999-10-15,0,44,9,3.9,1.9,1.1,0.0,0.1,0.1,2022-04-24,925258,"years=+22, months=+6, days=+9"
1629014,Anfernee Simons,Trail Blazers,Guard,190,82.0,USA,1999-06-08,3,24,211,20.7,10.2,2.2,2.0,0.4,0.1,,3938818,"years=+22, months=+10, days=+16"
1630579,Jericho Sims,Knicks,Center,206,113.0,USA,1998-10-20,0,58,41,13.5,2.2,4.1,0.5,0.3,0.5,,462629,"years=+23, months=+6, days=+4"
203935,Marcus Smart,Celtics,Guard,193,100.0,USA,1994-03-06,7,6,520,29.8,10.5,3.6,4.5,1.6,0.4,2022-04-23,14339285,"years=+28, months=+1, days=+18"
1630188,Jalen Smith,Pacers,Forward,208,98.0,USA,2000-03-16,1,10,78,13.8,6.7,4.4,0.4,0.2,0.6,,4458000,"years=+22, months=+1, days=+8"
1630270,Xavier Sneed,Jazz,Forward,196,98.0,USA,1997-12-21,0,,9,4.3,0.6,0.7,0.1,0.0,0.0,2022-04-23,146233,"years=+24, months=+4, days=+3"
203503,Tony Snell,Pelicans,Guard,198,97.0,USA,1991-11-10,8,20,601,21.8,6.1,2.3,1.1,0.4,0.2,2022-04-24,2389641,"years=+30, months=+5, days=+14"
1630531,Jaden Springer,76ers,Guard,193,92.0,USA,2002-09-25,0,28,2,3.0,1.0,1.0,0.0,0.0,1.0,2022-04-23,2023680,"years=+19, months=+6, days=+30"
203917,Nik Stauskas,Celtics,Guard,198,94.0,Canada,1993-10-07,5,8,343,19.5,6.7,2.0,1.5,0.4,0.2,2022-04-23,534993,"years=+28, months=+6, days=+17"
202362,Lance Stephenson,Pacers,Forward,196,95.0,USA,1990-09-05,9,40,554,22.9,8.6,4.1,2.9,0.6,0.1,,1614825,"years=+31, months=+7, days=+19"
1630205,Lamar Stevens,Cavaliers,Forward,198,104.0,USA,1997-07-09,1,,103,14.7,5.3,2.5,0.7,0.5,0.3,,1517981,"years=+24, months=+9, days=+15"
1630191,Isaiah Stewart,Pistons,Forward,203,113.0,USA,2001-05-22,1,16,139,23.5,8.1,7.7,1.0,0.4,1.2,,3277080,"years=+20, months=+11, days=+2"
1629622,Max Strus,Heat,Guard,196,98.0,USA,1996-03-28,2,,109,19.3,8.8,2.2,1.1,0.4,0.2,2022-04-24,1669178,"years=+26, days=+27"
1630591,Jalen Suggs,Magic,Guard,196,93.0,USA,2001-06-03,0,5,48,27.2,11.8,3.6,4.4,1.2,0.4,,6592920,"years=+20, months=+10, days=+21"
1630256,Jae'Sean Tate,Rockets,Forward,193,104.0,USA,1995-10-28,1,,148,27.7,11.6,5.4,2.7,1.1,0.5,,1517981,"years=+26, months=+5, days=+27"
1628369,Jayson Tatum,Celtics,Forward,203,95.0,USA,1998-03-03,4,3,365,33.4,20.9,6.6,3.0,1.1,0.7,2022-04-23,28103500,"years=+24, months=+1, days=+21"
1630678,Terry Taylor,Pacers,Forward,196,104.0,USA,1999-09-23,0,,33,21.6,9.6,5.2,1.2,0.4,0.2,,895125,"years=+22, months=+7, days=+1"
202066,Garrett Temple,Pelicans,Guard,196,88.0,USA,1986-05-08,11,,691,21.4,6.4,2.3,1.7,0.8,0.3,2022-04-24,4910000,"years=+35, months=+11, days=+16"
1630179,Tyrell Terry,Grizzlies,Guard,188,73.0,USA,2000-09-28,1,31,13,4.5,1.0,0.5,0.5,0.4,0.0,2022-04-23,1869438,"years=+21, months=+6, days=+27"
1628464,Daniel Theis,Celtics,Forward,206,111.0,Germany,1992-04-04,4,,306,19.6,7.6,4.9,1.3,0.5,0.9,2022-04-23,8280351,"years=+30, days=+20"
1630271,Brodric Thomas,Celtics,Guard,196,84.0,USA,1997-01-28,1,,44,10.4,3.3,1.4,0.9,0.4,0.3,2022-04-23,462629,"years=+25, months=+2, days=+27"
1630560,Cam Thomas,Nets,Guard,190,95.0,Japan,2001-10-13,0,27,67,17.6,8.5,2.4,1.2,0.5,0.1,2022-04-23,2036280,"years=+20, months=+6, days=+11"
202738,Isaiah Thomas,Hornets,Guard,175,84.0,USA,1989-02-07,10,60,550,28.3,17.7,2.4,4.8,0.9,0.1,,910926,"years=+33, months=+2, days=+17"
1629744,Matt Thomas,Bulls,Guard,190,86.0,USA,1994-08-04,2,,126,9.7,4.0,1.2,0.5,0.2,0.0,2022-04-24,1669178,"years=+27, months=+8, days=+20"
202691,Klay Thompson,Warriors,Guard,198,100.0,USA,1990-02-08,8,11,647,32.9,19.5,3.5,2.3,0.9,0.5,2022-04-24,37980720,"years=+32, months=+2, days=+16"
202684,Tristan Thompson,Bulls,Center,206,115.0,Canada,1991-03-13,10,4,730,26.8,9.0,8.4,1.0,0.5,0.7,2022-04-24,9946611,"years=+31, months=+1, days=+11"
1630550,JT Thor,Hornets,Forward,206,92.0,USA,2002-08-26,0,37,33,7.9,2.0,1.3,0.6,0.2,0.3,,1250000,"years=+19, months=+7, days=+29"
1629680,Matisse Thybulle,76ers,Guard,196,91.0,USA,1997-03-04,2,20,196,21.8,4.8,1.9,1.1,1.6,1.0,2022-04-23,2840160,"years=+25, months=+1, days=+20"
1629681,Killian Tillie,Grizzlies,Forward,206,100.0,France,1998-03-05,1,,54,11.9,3.2,1.6,0.6,0.5,0.4,2022-04-23,1901625,"years=+24, months=+1, days=+19"
1630214,Xavier Tillman,Grizzlies,Forward,203,111.0,USA,1999-01-12,1,35,112,15.9,5.7,3.7,1.2,0.8,0.4,2022-04-23,1517981,"years=+23, months=+3, days=+12"
1630225,Isaiah Todd,Wizards,Forward,206,99.0,USA,2001-10-17,0,31,12,6.2,1.7,1.0,0.3,0.3,0.2,,1500000,"years=+20, months=+6, days=+7"
1630167,Obi Toppin,Knicks,Forward,206,100.0,USA,1998-03-04,1,8,134,14.3,6.7,3.0,0.8,0.3,0.4,,5105160,"years=+24, months=+1, days=+20"
1629308,Juan Toscano-Anderson,Warriors,Forward,198,95.0,USA,1993-04-10,2,,139,17.1,4.8,3.3,2.2,0.7,0.3,2022-04-24,1701593,"years=+29, days=+14"
1626157,Karl-Anthony Towns,Timberwolves,Center,211,112.0,USA,1995-11-15,6,1,482,34.2,23.2,11.3,3.1,0.8,1.4,2022-04-23,31650600,"years=+26, months=+5, days=+9"
1629730,Rayjon Tucker,Bucks,Guard,190,95.0,USA,1997-09-24,2,,39,7.7,3.0,1.0,0.5,0.2,0.0,2022-04-24,220639,"years=+24, months=+7"
1626167,Myles Turner,Pacers,Center,211,113.0,USA,1996-03-24,6,11,431,28.7,12.7,6.7,1.2,0.7,2.3,,18000000,"years=+26, months=+1"
202685,Jonas Valanciunas,Pelicans,Center,211,120.0,Lithuania,1992-05-06,9,5,695,26.1,13.4,9.5,1.2,0.4,1.0,2022-04-24,14000000,"years=+29, months=+11, days=+18"
1627832,Fred VanVleet,Raptors,Guard,185,89.0,USA,1994-02-25,5,,348,28.3,13.7,3.2,4.9,1.3,0.4,2022-04-23,19675926,"years=+28, months=+1, days=+30"
1629020,Jarred Vanderbilt,Timberwolves,Forward,206,97.0,USA,1999-04-03,3,41,166,18.9,5.4,6.2,1.1,1.0,0.6,2022-04-23,4050000,"years=+23, days=+21"
1630170,Devin Vassell,Spurs,Guard,196,91.0,USA,2000-08-23,1,11,133,22.5,9.1,3.6,1.4,0.9,0.4,,4235160,"years=+21, months=+8, days=+1"
1630492,Luca Vildoza,Bucks,Guard,190,86.0,Argentina,1995-08-11,0,,0,,,,,,,2022-04-24,42789,"years=+26, months=+8, days=+13"
1629216,Gabe Vincent,Heat,Guard,190,91.0,USA,1996-06-14,2,,127,18.3,6.7,1.5,2.2,0.7,0.1,2022-04-24,1669178,"years=+25, months=+10, days=+10"
202696,Nikola Vucevic,Bulls,Center,208,118.0,Montenegro,1990-10-24,10,16,741,30.9,16.9,10.4,2.7,0.9,0.9,2022-04-24,24000000,"years=+31, months=+6"
1629731,Dean Wade,Cavaliers,Forward,206,103.0,USA,1996-11-20,2,,126,18.0,5.3,3.0,1.0,0.5,0.3,,1782621,"years=+25, months=+5, days=+4"
1630532,Franz Wagner,Magic,Forward,208,100.0,Germany,2001-08-27,0,8,79,30.7,15.2,4.5,2.9,0.9,0.4,,5007840,"years=+20, months=+7, days=+28"
1629021,Moritz Wagner,Magic,Forward,211,111.0,Germany,1997-04-26,3,25,196,15.1,7.5,3.5,1.1,0.4,0.3,,1729217,"years=+24, months=+11, days=+29"
202689,Kemba Walker,Knicks,Guard,183,83.0,USA,1990-05-08,10,9,741,33.3,19.5,3.8,5.3,1.2,0.4,,34967442,"years=+31, months=+11, days=+16"
202322,John Wall,Rockets,Guard,190,95.0,USA,1990-09-06,10,1,613,35.6,19.1,4.3,9.1,1.7,0.7,,44310840,"years=+31, months=+7, days=+18"
1629139,Yuta Watanabe,Raptors,Guard,206,98.0,Japan,1994-10-13,3,,121,12.0,3.8,2.5,0.6,0.4,0.3,2022-04-23,1762796,"years=+27, months=+6, days=+11"
1630322,Lindy Waters III,Thunder,Forward,198,98.0,USA,1997-07-28,0,,25,18.6,8.0,2.9,1.0,0.8,0.3,,159527,"years=+24, months=+8, days=+27"
1630570,Trendon Watford,Trail Blazers,Forward,203,108.0,USA,2000-11-09,0,,48,18.1,7.6,4.1,1.7,0.5,0.6,,768830,"years=+21, months=+5, days=+15"
1629683,Quinndary Weatherspoon,Warriors,Guard,190,93.0,USA,1996-09-10,2,49,42,6.5,2.1,0.8,0.6,0.3,0.1,2022-04-24,346491,"years=+25, months=+7, days=+14"
201566,Russell Westbrook,Lakers,Guard,190,91.0,USA,1988-11-12,13,4,1021,34.7,22.8,7.4,8.4,1.7,0.3,,44211146,"years=+33, months=+5, days=+12"
1629632,Coby White,Bulls,Guard,193,88.0,USA,2000-02-16,2,7,195,28.2,13.7,3.6,3.5,0.6,0.2,2022-04-24,5837760,"years=+22, months=+2, days=+8"
1628401,Derrick White,Celtics,Guard,193,86.0,USA,1994-07-02,4,29,263,25.9,11.5,3.3,3.8,0.8,0.8,2022-04-23,15678571,"years=+27, months=+9, days=+22"
202355,Hassan Whiteside,Jazz,Center,213,120.0,USA,1989-06-13,9,33,511,24.7,12.6,10.8,0.6,0.5,2.2,2022-04-23,2401537,"years=+32, months=+10, days=+11"
1630580,Joe Wieskamp,Spurs,Guard,198,93.0,USA,1999-08-23,0,41,29,7.1,2.1,0.5,0.3,0.1,0.1,,563663,"years=+22, months=+8, days=+1"
1630598,Aaron Wiggins,Thunder,Guard,193,86.0,USA,1999-01-02,0,55,50,24.2,8.3,3.6,1.4,0.6,0.2,,1305761,"years=+23, months=+3, days=+22"
203952,Andrew Wiggins,Warriors,Forward,201,89.0,Canada,1995-02-23,7,1,598,35.0,19.3,4.4,2.3,1.0,0.7,2022-04-24,31579390,"years=+27, months=+2, days=+1"
1629623,Lindell Wigginton,Bucks,Guard,185,86.0,Canada,1998-03-28,0,,19,10.5,4.2,1.3,1.2,0.3,0.1,2022-04-24,233973,"years=+24, days=+27"
1630314,Brandon Williams,Trail Blazers,Guard,188,86.0,USA,1999-11-22,0,,24,26.7,12.9,3.1,3.9,1.0,0.4,,180798,"years=+22, months=+5, days=+2"
1629684,Grant Williams,Celtics,Forward,198,107.0,USA,1998-11-30,2,22,209,19.4,5.4,3.0,1.0,0.5,0.6,2022-04-23,2617800,"years=+23, months=+4, days=+25"
1629026,Kenrich Williams,Thunder,Guard,198,95.0,USA,1994-12-02,3,,200,22.1,6.5,4.5,2.0,0.9,0.3,,2000000,"years=+27, months=+4, days=+22"
1630172,Patrick Williams,Bulls,Forward,201,98.0,USA,2001-08-26,1,4,88,27.3,9.2,4.5,1.3,0.8,0.6,2022-04-24,7422000,"years=+20, months=+7, days=+29"
1630533,Ziaire Williams,Grizzlies,Forward,206,84.0,USA,2001-09-12,0,10,62,21.7,8.1,2.1,1.0,0.6,0.2,2022-04-23,4373040,"years=+20, months=+7, days=+12"
1629627,Zion Williamson,Pelicans,Forward,198,129.0,USA,2000-07-06,2,1,85,31.7,25.7,7.0,3.2,0.9,0.6,2022-04-24,10733400,"years=+21, months=+9, days=+18"
1629685,Dylan Windler,Cavaliers,Guard,198,89.0,USA,1996-09-22,1,26,81,12.0,3.3,2.4,0.8,0.4,0.2,,2239200,"years=+25, months=+7, days=+2"
1626159,Justise Winslow,Trail Blazers,Forward,198,101.0,USA,1996-03-26,6,10,315,25.8,8.4,5.1,2.5,0.9,0.4,,3902439,"years=+26, days=+29"
1630216,Cassius Winston,Wizards,Guard,185,84.0,USA,1998-02-28,1,53,29,4.7,1.9,0.3,0.7,0.1,0.0,,462629,"years=+24, months=+1, days=+27"
1630164,James Wiseman,Warriors,Center,213,109.0,USA,2001-03-31,1,2,39,21.4,11.5,5.8,0.7,0.3,0.9,2022-04-24,9166800,"years=+21, days=+24"
1626174,Christian Wood,Rockets,Forward,206,97.0,USA,1995-09-27,5,,222,23.6,14.2,7.3,1.3,0.6,0.9,,13666667,"years=+26, months=+6, days=+28"
1626153,Delon Wright,Hawks,Guard,196,84.0,USA,1992-04-26,6,20,411,20.9,7.2,3.2,3.0,1.2,0.4,2022-04-24,8526316,"years=+29, months=+11, days=+29"
1630589,Moses Wright,Mavericks,Forward,203,103.0,USA,1998-12-23,0,,4,3.8,1.3,0.8,0.5,0.0,0.3,2022-04-23,172821,"years=+23, months=+4, days=+1"
201152,Thaddeus Young,Raptors,Forward,203,107.0,USA,1988-06-21,14,12,1085,29.3,12.8,5.8,1.8,1.4,0.4,2022-04-23,14190000,"years=+33, months=+10, days=+3"
1629027,Trae Young,Hawks,Guard,185,74.0,USA,1998-09-19,3,5,280,33.6,25.3,3.9,9.1,0.9,0.2,2022-04-24,8326471,"years=+23, months=+7, days=+5"
